transaction_id,customer_id,customer_name,product_id,product_name,category,city,purchase_location,transaction_date,quantity,price,discount,payment_method,payment_status,email_masked,phone_masked,revenue
3493,956,Christopher Ramos,105,Tv,Electronics,Delhi,offline,2025-09-07,2,45000.0,0.05,Cash,successful,C************@gmail.com,72******45,85500.0
3495,942,Melissa Wilkerson,101,Laptop,Electronics,Chennai,offline,2026-03-17,3,250000.0,0.35,Card,successful,M***************@yahoo.com,93******20,487500.0
3496,685,David Mcgee,105,Tv,Electronics,Chennai,online,2025-12-13,1,45000.0,0.1,Cash,successful,D******@gmail.com,97******21,40500.0
3497,74,David Alvarez,107,Dining Table,Furniture,Delhi,online,2025-07-17,1,50000.0,0.05,NetBanking,successful,D***********@yahoo.com,95******42,47500.0
3498,372,Brandon Gordon,106,Sofa,Furniture,Mumbai,offline,2025-11-21,3,80000.0,0.2,UPI,successful,B********@gmail.com,78******02,192000.0
3499,104,Amanda Castillo,107,Dining Table,Furniture,Hyderabad,online,2025-06-13,3,50000.0,0.05,Card,successful,A*************@yahoo.com,92******48,142500.0
3500,556,Roger Guerrero,102,Phone,Electronics,Mumbai,online,2026-02-12,1,70000.0,0.25,Cash,successful,R************@yahoo.com,88******88,52500.0
3501,480,Denise Guerra,108,Mixer Grinder,Home Appliances,Hyderabad,offline,2025-09-25,2,15000.0,0.25,Cash,successful,D******@gmail.com,77******09,22500.0
3502,423,Mary Cooke,106,Sofa,Furniture,Hyderabad,online,2025-06-30,1,80000.0,0.25,Cash,successful,M****@gmail.com,75******55,60000.0
3503,477,Willie Mata,110,Microwave,Home Appliances,Hyderabad,online,2025-08-19,5,45000.0,0.35,Cash,successful,W*********@outlook.com,86******29,146250.0
3504,307,Evelyn Bridges,108,Mixer Grinder,Home Appliances,Chennai,offline,2025-12-16,5,15000.0,0.25,Card,successful,E************@gmail.com,91******28,56250.0
3505,174,Jeffrey Lamb,110,Microwave,Home Appliances,Hyderabad,offline,2026-03-19,4,45000.0,0.3,Cash,successful,J********@gmail.com,77******42,125999.99999999999
3506,671,Sarah Frederick,104,Shoes,Clothing,Chennai,online,2025-10-26,2,8000.0,0.2,NetBanking,successful,S*************@outlook.com,66******38,12800.0
3507,736,Lisa Lee,105,Tv,Electronics,Delhi,offline,2026-04-09,4,45000.0,0.2,Cash,successful,L*****@gmail.com,70******21,144000.0
3508,876,David Whitaker,107,Dining Table,Furniture,Chennai,offline,2025-08-11,5,50000.0,0.35,NetBanking,successful,D************@gmail.com,90******57,162500.0
3509,131,Pamela Peterson,105,Tv,Electronics,Bangalore,online,2025-04-29,4,45000.0,0.4,NetBanking,successful,P*************@gmail.com,65******47,108000.0
3510,20,John Marshall,109,Refrigerator,Home Appliances,Chennai,online,2025-05-19,4,65000.0,0.25,NetBanking,successful,J***********@yahoo.com,72******16,195000.0
3511,111,Alyssa Mitchell,110,Microwave,Home Appliances,Hyderabad,offline,2025-12-02,3,45000.0,0.05,UPI,successful,A*************@gmail.com,93******86,128250.0
3512,656,Adam White,106,Sofa,Furniture,Hyderabad,online,2025-10-10,4,80000.0,0.1,NetBanking,successful,A********@yahoo.com,90******07,288000.0
3513,576,Angela Weiss,104,Shoes,Clothing,Delhi,online,2025-11-07,2,8000.0,0.05,UPI,successful,A**********@yahoo.com,64******39,15200.0
3514,396,Connie Edwards,107,Dining Table,Furniture,Hyderabad,online,2026-04-12,2,50000.0,0.25,Card,successful,C*******@gmail.com,82******87,75000.0
3515,765,Eric Gaines,103,Shirt,Clothing,Bangalore,online,2025-08-27,5,1300.0,0.25,UPI,successful,E*********@yahoo.com,76******27,4875.0
3516,838,Susan Torres,103,Shirt,Clothing,Chennai,online,2025-07-23,3,1300.0,0.35,UPI,successful,S**********@outlook.com,87******26,2535.0
3517,31,Lisa Velazquez,106,Sofa,Furniture,Bangalore,online,2025-04-26,5,80000.0,0.15,Cash,successful,L************@yahoo.com,75******35,340000.0
3518,515,Amy Lee,102,Phone,Electronics,Chennai,offline,2025-10-29,4,70000.0,0.05,NetBanking,successful,A*****@yahoo.com,66******56,266000.0
3519,494,Russell Estes,108,Mixer Grinder,Home Appliances,Chennai,online,2025-04-16,1,15000.0,0.15,Card,successful,R***********@yahoo.com,67******27,12750.0
3520,744,Ashley Hull,102,Phone,Electronics,Chennai,online,2025-07-02,5,70000.0,0.05,NetBanking,successful,A*********@outlook.com,67******82,332500.0
3522,356,Larry Mercado,107,Dining Table,Furniture,Hyderabad,offline,2025-12-13,4,50000.0,0.25,Cash,successful,L***********@gmail.com,69******20,150000.0
3523,389,Tyler Kim,106,Sofa,Furniture,Bangalore,offline,2026-02-15,2,80000.0,0.1,UPI,successful,T*******@yahoo.com,82******16,144000.0
3524,477,Willie Mata,103,Shirt,Clothing,Hyderabad,online,2026-01-26,5,1300.0,0.3,UPI,successful,W*********@outlook.com,86******29,4550.0
3525,601,Mark Herrera,107,Dining Table,Furniture,Hyderabad,offline,2026-07-04,3,50000.0,0.2,Card,successful,M**********@gmail.com,83******78,120000.0
3526,580,Meredith Walker,110,Microwave,Home Appliances,Chennai,offline,2025-05-22,4,45000.0,0.1,NetBanking,successful,M*************@yahoo.com,78******46,162000.0
3527,568,Joshua Collins,108,Mixer Grinder,Home Appliances,Mumbai,offline,2026-03-26,4,15000.0,0.15,NetBanking,successful,J*******@gmail.com,81******49,51000.0
3528,586,Michael Mason,103,Shirt,Clothing,Delhi,online,2026-01-24,3,1300.0,0.15,Cash,successful,M***********@outlook.com,70******72,3315.0
3529,964,Amy Brown,102,Phone,Electronics,Mumbai,online,2025-08-22,1,70000.0,0.3,Card,successful,A*******@yahoo.com,69******26,49000.0
3530,685,David Mcgee,109,Refrigerator,Home Appliances,Chennai,online,2026-02-25,2,65000.0,0.05,UPI,successful,D******@gmail.com,97******21,123500.0
3531,565,Craig Moore,107,Dining Table,Furniture,Mumbai,offline,2025-09-16,1,50000.0,0.05,Cash,successful,C*********@gmail.com,99******11,47500.0
3532,52,David Hernandez,106,Sofa,Furniture,Mumbai,online,2025-08-23,3,80000.0,0.05,UPI,successful,D*************@gmail.com,93******99,228000.0
3533,721,Robert Villa,104,Shoes,Clothing,Mumbai,offline,2025-11-10,3,8000.0,0.2,NetBanking,successful,R**********@yahoo.com,82******53,19200.0
3534,893,Taylor Walton,106,Sofa,Furniture,Delhi,offline,2025-07-21,2,80000.0,0.2,Cash,successful,T***********@outlook.com,71******86,128000.0
3535,892,Logan Hayes,110,Microwave,Home Appliances,Mumbai,online,2026-04-16,5,45000.0,0.4,UPI,successful,L*********@yahoo.com,64******03,135000.0
3536,493,Stacy Bass,104,Shoes,Clothing,Hyderabad,offline,2026-03-13,3,8000.0,0.3,UPI,successful,S********@yahoo.com,82******30,16800.0
3537,948,Deborah Payne,108,Mixer Grinder,Home Appliances,Mumbai,online,2026-02-03,4,15000.0,0.15,NetBanking,successful,D***********@yahoo.com,63******28,51000.0
3538,64,Sheri Osborne,109,Refrigerator,Home Appliances,Mumbai,online,2026-03-20,5,65000.0,0.2,Card,successful,S******@gmail.com,75******75,260000.0
3539,969,Keith Woods,105,Tv,Electronics,Chennai,offline,2025-12-22,2,45000.0,0.2,NetBanking,successful,K*********@yahoo.com,77******57,72000.0
3540,607,Robert Rodriguez,104,Shoes,Clothing,Hyderabad,online,2025-08-16,4,8000.0,0.1,Card,successful,R******@gmail.com,80******05,28800.0
3541,258,Larry Taylor,104,Shoes,Clothing,Chennai,offline,2026-01-05,3,8000.0,0.05,Card,successful,L**********@yahoo.com,98******95,22800.0
3542,66,Jonathan Lewis,105,Tv,Electronics,Bangalore,offline,2025-04-21,2,45000.0,0.3,Cash,successful,J************@gmail.com,60******80,62999.99999999999
3543,662,James Osborn,110,Microwave,Home Appliances,Bangalore,online,2026-01-18,3,45000.0,0.15,Cash,successful,J**********@yahoo.com,99******93,114750.0
3544,428,Michelle Rogers,110,Microwave,Home Appliances,Bangalore,offline,2025-09-26,1,45000.0,0.3,Cash,successful,M*********@gmail.com,92******99,31499.999999999996
3545,811,Mike Matthews,106,Sofa,Furniture,Bangalore,online,2026-02-10,3,80000.0,0.35,Cash,successful,M*****@gmail.com,98******02,156000.0
3546,558,Bryan Phelps,107,Dining Table,Furniture,Chennai,online,2025-05-10,2,50000.0,0.15,UPI,successful,B**********@gmail.com,88******62,85000.0
3547,482,Nathaniel Montes,106,Sofa,Furniture,Chennai,offline,2026-11-02,1,80000.0,0.3,UPI,successful,N**********@gmail.com,77******12,56000.0
3548,694,Lori Barrera,104,Shoes,Clothing,Hyderabad,offline,2026-01-03,4,8000.0,0.25,Cash,successful,L****@gmail.com,95******73,24000.0
3549,887,Robert Brown,102,Phone,Electronics,Bangalore,online,2025-09-19,4,70000.0,0.1,Card,successful,R*******@gmail.com,92******26,252000.0
3550,625,Elizabeth Duran,109,Refrigerator,Home Appliances,Mumbai,online,2025-07-24,2,65000.0,0.1,Card,successful,E*************@gmail.com,78******97,117000.0
3550,625,Elizabeth Duran,109,Refrigerator,Home Appliances,Mumbai,online,2025-07-24,2,65000.0,0.1,Card,failed,E*************@gmail.com,78******97,117000.0
3551,876,David Whitaker,105,Tv,Electronics,Chennai,online,2026-08-03,5,45000.0,0.2,UPI,successful,D************@gmail.com,90******57,180000.0
3552,276,Kelly Montgomery,102,Phone,Electronics,Delhi,online,2026-01-03,5,70000.0,0.1,NetBanking,successful,K**************@gmail.com,90******46,315000.0
3553,469,Michael Garcia,106,Sofa,Furniture,Delhi,offline,2026-02-15,5,80000.0,0.1,NetBanking,successful,M*******@gmail.com,75******16,360000.0
3554,559,Todd Stevens,108,Mixer Grinder,Home Appliances,Hyderabad,offline,2025-07-31,2,15000.0,0.25,NetBanking,successful,T**********@outlook.com,74******69,22500.0
3555,973,Allen Gilbert,110,Microwave,Home Appliances,Mumbai,online,2025-09-13,5,45000.0,0.2,Cash,successful,A***********@outlook.com,75******31,180000.0
3556,383,Debra Parker,101,Laptop,Electronics,Mumbai,offline,2025-11-15,3,250000.0,0.1,Cash,successful,D**********@outlook.com,83******09,675000.0
3557,775,Roy Chavez,102,Phone,Electronics,Chennai,online,2025-08-16,5,70000.0,0.4,Cash,successful,R****@gmail.com,75******10,210000.0
3558,539,Kari Austin,101,Laptop,Electronics,Bangalore,offline,2025-10-08,3,250000.0,0.1,Card,successful,K*********@outlook.com,88******10,675000.0
3559,442,Gregory Vazquez,110,Microwave,Home Appliances,Chennai,online,2026-01-31,4,45000.0,0.2,NetBanking,successful,G********@gmail.com,73******02,144000.0
3560,435,Wendy Robinson,102,Phone,Electronics,Delhi,online,2025-11-01,2,70000.0,0.05,Cash,successful,W************@gmail.com,78******54,133000.0
3561,353,Rachel Velasquez,105,Tv,Electronics,Bangalore,online,2025-06-09,2,45000.0,0.05,NetBanking,successful,R**************@outlook.com,67******96,85500.0
3562,640,Carrie Jacobson,107,Dining Table,Furniture,Bangalore,online,2025-06-05,3,50000.0,0.05,NetBanking,successful,C*************@outlook.com,72******07,142500.0
3563,390,Erika Knight,105,Tv,Electronics,Mumbai,offline,2025-11-04,3,45000.0,0.3,NetBanking,successful,E******@gmail.com,88******25,94500.0
3564,674,Haley Alvarez,110,Microwave,Home Appliances,Bangalore,offline,2025-05-18,1,45000.0,0.3,NetBanking,successful,H***********@outlook.com,99******72,31499.999999999996
3565,592,Timothy Medina,105,Tv,Electronics,Delhi,online,2025-08-14,2,45000.0,0.05,Cash,successful,T*******@gmail.com,70******01,85500.0
3566,123,Trevor Sharp,110,Microwave,Home Appliances,Mumbai,offline,2025-04-06,5,45000.0,0.05,UPI,successful,T**********@yahoo.com,61******57,213750.0
3567,95,John Jacobs,110,Microwave,Home Appliances,Bangalore,online,2025-08-07,1,45000.0,0.3,NetBanking,successful,J****@gmail.com,64******60,31499.999999999996
3568,303,Derek Rose,108,Mixer Grinder,Home Appliances,Chennai,offline,2025-08-29,2,15000.0,0.2,NetBanking,successful,D******@gmail.com,96******11,24000.0
3569,951,Richard Miller,108,Mixer Grinder,Home Appliances,Mumbai,online,2025-11-07,5,15000.0,0.1,Cash,successful,R************@yahoo.com,71******79,67500.0
3570,584,Stacie Jones,105,Tv,Electronics,Chennai,offline,2025-05-23,3,45000.0,0.05,Cash,successful,S**********@gmail.com,96******93,128250.0
3571,346,Erin Frye,110,Microwave,Home Appliances,Bangalore,offline,2025-06-08,3,45000.0,0.05,Cash,successful,E*******@yahoo.com,62******11,128250.0
3572,775,Roy Chavez,107,Dining Table,Furniture,Chennai,online,2025-06-15,5,50000.0,0.2,Card,successful,R****@gmail.com,75******10,200000.0
3573,700,Thomas Navarro,102,Phone,Electronics,Hyderabad,online,2025-09-24,2,70000.0,0.2,Cash,successful,T************@yahoo.com,76******14,112000.0
3574,961,Derek Hall,102,Phone,Electronics,Hyderabad,online,2025-10-20,2,70000.0,0.4,UPI,successful,D******@gmail.com,74******75,84000.0
3575,626,Tyler Martinez,103,Shirt,Clothing,Hyderabad,online,2025-08-02,4,1300.0,0.4,Cash,successful,T************@gmail.com,78******16,3120.0
3576,907,Jeffrey Mccall,102,Phone,Electronics,Hyderabad,offline,2026-01-22,4,70000.0,0.4,Cash,successful,J********@gmail.com,67******50,168000.0
3577,352,Daniel Gonzales,109,Refrigerator,Home Appliances,Delhi,online,2025-07-17,4,65000.0,0.2,Cash,successful,D*************@gmail.com,75******41,208000.0
3578,432,Charles Nelson,110,Microwave,Home Appliances,Mumbai,online,2025-02-07,3,45000.0,0.1,UPI,successful,C************@yahoo.com,90******74,121500.0
3579,297,Susan Hill,101,Laptop,Electronics,Delhi,offline,2025-09-06,2,250000.0,0.25,UPI,successful,S********@outlook.com,69******63,375000.0
3580,759,Lisa Butler,105,Tv,Electronics,Hyderabad,offline,2025-04-20,5,45000.0,0.4,UPI,successful,L*****@gmail.com,88******71,135000.0
3581,761,Larry Yates,103,Shirt,Clothing,Chennai,offline,2025-09-19,2,1300.0,0.4,Cash,successful,L*********@gmail.com,63******57,1560.0
3582,789,Bryan Walker,108,Mixer Grinder,Home Appliances,Chennai,online,2026-01-12,3,15000.0,0.35,Card,successful,B******@gmail.com,75******67,29250.0
3583,643,Stacy Hughes,110,Microwave,Home Appliances,Mumbai,offline,2026-01-10,1,45000.0,0.4,Cash,successful,S******@gmail.com,91******24,27000.0
3584,449,Erin Summers,103,Shirt,Clothing,Delhi,offline,2026-01-24,1,1300.0,0.25,UPI,successful,E**********@yahoo.com,96******05,975.0
3585,170,Jasmine Ortega,106,Sofa,Furniture,Mumbai,online,2025-03-11,2,80000.0,0.05,Cash,successful,J************@gmail.com,96******70,152000.0
3586,227,Tracey Garcia,106,Sofa,Furniture,Bangalore,online,2025-10-14,3,80000.0,0.1,NetBanking,successful,T***********@gmail.com,82******20,216000.0
3587,942,Melissa Wilkerson,102,Phone,Electronics,Chennai,offline,2026-01-02,1,70000.0,0.4,NetBanking,successful,M***************@yahoo.com,93******20,42000.0
3588,936,Brian Larson,101,Laptop,Electronics,Hyderabad,offline,2025-09-05,4,250000.0,0.3,NetBanking,successful,B**********@yahoo.com,90******14,700000.0
3589,819,Daniel Vang,110,Microwave,Home Appliances,Chennai,online,2025-11-14,3,45000.0,0.05,Card,successful,D*********@outlook.com,86******71,128250.0
3590,991,Darlene Chapman,108,Mixer Grinder,Home Appliances,Hyderabad,online,2026-01-20,5,15000.0,0.25,NetBanking,successful,D********@gmail.com,81******95,56250.0
3591,43,Jennifer Frye,110,Microwave,Home Appliances,Chennai,offline,2026-03-31,1,45000.0,0.2,UPI,successful,J***********@outlook.com,84******95,36000.0
3592,695,Jillian Rodgers,106,Sofa,Furniture,Hyderabad,offline,2025-05-26,1,80000.0,0.3,NetBanking,successful,J*************@gmail.com,84******11,56000.0
3593,17,Duane Hall,109,Refrigerator,Home Appliances,Bangalore,online,2025-06-03,4,65000.0,0.35,Cash,successful,D********@outlook.com,74******49,169000.0
3594,349,Joel Baker,104,Shoes,Clothing,Bangalore,offline,2026-02-09,4,8000.0,0.35,Cash,successful,J********@outlook.com,80******93,20800.0
3595,124,Sarah Rios,106,Sofa,Furniture,Mumbai,offline,2025-05-09,2,80000.0,0.3,NetBanking,successful,S********@outlook.com,79******48,112000.0
3596,783,Breanna Gill,109,Refrigerator,Home Appliances,Hyderabad,offline,2025-11-27,4,65000.0,0.2,NetBanking,successful,B**********@outlook.com,79******64,208000.0
3597,398,Michele Sanchez,109,Refrigerator,Home Appliances,Bangalore,online,2025-12-23,3,65000.0,0.4,UPI,successful,M*************@outlook.com,60******61,117000.0
3598,311,Juan Murphy,106,Sofa,Furniture,Bangalore,offline,2025-10-02,4,80000.0,0.25,UPI,successful,J*********@yahoo.com,74******60,240000.0
3599,104,Amanda Castillo,101,Laptop,Electronics,Hyderabad,offline,2026-02-06,1,250000.0,0.2,NetBanking,successful,A*************@yahoo.com,92******48,200000.0
3600,786,Jeremiah Simmons,105,Tv,Electronics,Chennai,online,2025-05-15,1,45000.0,0.2,Cash,successful,J**************@outlook.com,71******16,36000.0
3601,112,Bill Maldonado,107,Dining Table,Furniture,Mumbai,online,2025-12-12,3,50000.0,0.2,Cash,successful,B************@gmail.com,97******30,120000.0
3602,43,Jennifer Frye,104,Shoes,Clothing,Chennai,online,2025-10-19,1,8000.0,0.3,Card,successful,J***********@outlook.com,84******95,5600.0
3603,475,Natalie Andrews,104,Shoes,Clothing,Mumbai,offline,2025-09-02,1,8000.0,0.15,Card,successful,N*************@outlook.com,74******48,6800.0
3604,747,Laura Edwards,105,Tv,Electronics,Bangalore,offline,2025-06-26,4,45000.0,0.25,Card,successful,L***********@yahoo.com,69******69,135000.0
3605,891,Natalie Hammond,105,Tv,Electronics,Hyderabad,online,2025-12-23,3,45000.0,0.15,UPI,successful,N*************@yahoo.com,70******43,114750.0
3606,869,Krystal Hudson,104,Shoes,Clothing,Mumbai,offline,2025-12-05,2,8000.0,0.15,NetBanking,successful,K************@yahoo.com,96******79,13600.0
3607,145,Michael Hendrix,109,Refrigerator,Home Appliances,Delhi,offline,2026-02-05,5,65000.0,0.3,Cash,successful,M*************@outlook.com,69******96,227500.0
3608,256,Nicole Williams,101,Laptop,Electronics,Chennai,offline,2026-05-04,1,250000.0,0.2,NetBanking,successful,N*******@gmail.com,92******32,200000.0
3609,22,James Walters,105,Tv,Electronics,Chennai,offline,2025-09-04,3,45000.0,0.15,NetBanking,successful,J******@gmail.com,65******42,114750.0
3610,622,Hannah Bell,105,Tv,Electronics,Chennai,online,2025-06-28,3,45000.0,0.15,Cash,successful,H*********@yahoo.com,63******23,114750.0
3611,715,Rachel Hogan,105,Tv,Electronics,Delhi,online,2025-11-10,2,45000.0,0.1,Card,successful,R**********@yahoo.com,81******77,81000.0
3612,902,Logan Reyes,110,Microwave,Home Appliances,Mumbai,online,2025-05-02,4,45000.0,0.05,Card,successful,L*********@outlook.com,92******31,171000.0
3613,343,Allen Mcdowell,102,Phone,Electronics,Bangalore,online,2026-03-17,4,70000.0,0.2,Cash,successful,A************@yahoo.com,75******70,224000.0
3614,733,Jessica Lin,101,Laptop,Electronics,Delhi,online,2025-06-09,1,250000.0,0.05,UPI,successful,J********@gmail.com,85******63,237500.0
3615,874,Samuel Patel,109,Refrigerator,Home Appliances,Mumbai,online,2026-03-04,3,65000.0,0.1,UPI,successful,S*******@gmail.com,68******67,175500.0
3616,104,Amanda Castillo,108,Mixer Grinder,Home Appliances,Hyderabad,online,2025-08-08,2,15000.0,0.05,UPI,successful,A*************@yahoo.com,92******48,28500.0
3617,657,Carly Lucas,108,Mixer Grinder,Home Appliances,Hyderabad,online,2025-08-30,4,15000.0,0.4,UPI,successful,C*********@yahoo.com,74******85,36000.0
3618,615,Carolyn Torres,106,Sofa,Furniture,Mumbai,offline,2026-03-25,2,80000.0,0.15,NetBanking,successful,C************@gmail.com,66******38,136000.0
3619,557,Joseph Cowan,109,Refrigerator,Home Appliances,Hyderabad,offline,2025-02-07,5,65000.0,0.1,Card,successful,J**********@gmail.com,64******09,292500.0
3620,555,Christopher Cruz,104,Shoes,Clothing,Bangalore,online,2025-06-20,4,8000.0,0.3,UPI,successful,C**************@gmail.com,97******69,22400.0
3621,435,Wendy Robinson,103,Shirt,Clothing,Delhi,online,2025-05-15,4,1300.0,0.15,NetBanking,successful,W************@gmail.com,78******54,4420.0
3622,628,Kelly Turner,102,Phone,Electronics,Chennai,offline,2026-01-17,1,70000.0,0.05,Card,successful,K**********@gmail.com,81******26,66500.0
3623,859,Tiffany Chapman,108,Mixer Grinder,Home Appliances,Delhi,offline,2025-05-05,4,15000.0,0.4,UPI,successful,T********@gmail.com,98******84,36000.0
3624,781,Connor Farrell,110,Microwave,Home Appliances,Mumbai,online,2025-08-27,4,45000.0,0.05,NetBanking,successful,C*******@gmail.com,93******07,171000.0
3625,25,Kenneth Johnson,103,Shirt,Clothing,Delhi,offline,2025-05-26,2,1300.0,0.35,UPI,successful,K*************@gmail.com,68******03,1690.0
3626,372,Brandon Gordon,110,Microwave,Home Appliances,Mumbai,offline,2025-07-28,3,45000.0,0.1,UPI,successful,B********@gmail.com,78******02,121500.0
3627,507,Thomas Cameron,102,Phone,Electronics,Delhi,online,2025-05-05,4,70000.0,0.3,UPI,successful,T************@outlook.com,92******64,196000.0
3628,930,Jason Hubbard,104,Shoes,Clothing,Chennai,online,2025-05-05,1,8000.0,0.4,NetBanking,successful,J***********@gmail.com,70******28,4800.0
3629,124,Sarah Rios,103,Shirt,Clothing,Mumbai,online,2026-02-20,5,1300.0,0.2,NetBanking,successful,S********@outlook.com,79******48,5200.0
3631,934,Brandi Phillips,106,Sofa,Furniture,Hyderabad,online,2025-08-17,5,80000.0,0.15,Cash,successful,B*******@gmail.com,96******09,340000.0
3632,906,Ronald House,106,Sofa,Furniture,Mumbai,offline,2026-02-14,2,80000.0,0.05,NetBanking,successful,R*******@gmail.com,65******68,152000.0
3633,40,Kristina Harrell,108,Mixer Grinder,Home Appliances,Hyderabad,online,2025-05-22,4,15000.0,0.05,Card,successful,K**************@outlook.com,74******74,57000.0
3634,951,Richard Miller,108,Mixer Grinder,Home Appliances,Mumbai,online,2025-10-08,2,15000.0,0.2,UPI,successful,R************@yahoo.com,71******79,24000.0
3635,933,Zachary Khan,110,Microwave,Home Appliances,Bangalore,online,2025-06-24,4,45000.0,0.2,UPI,successful,Z*******@gmail.com,93******81,144000.0
3636,625,Elizabeth Duran,101,Laptop,Electronics,Mumbai,offline,2025-11-06,2,250000.0,0.15,UPI,successful,E*************@gmail.com,78******97,425000.0
3637,363,Leonard Travis,106,Sofa,Furniture,Delhi,online,2025-01-05,2,80000.0,0.15,UPI,successful,L************@gmail.com,90******72,136000.0
3638,193,Mary White,104,Shoes,Clothing,Bangalore,offline,2025-08-27,5,8000.0,0.25,Card,successful,M********@yahoo.com,83******94,30000.0
3639,458,Jared Lane,102,Phone,Electronics,Hyderabad,online,2025-11-20,5,70000.0,0.1,Card,successful,J********@gmail.com,74******58,315000.0
3640,123,Trevor Sharp,105,Tv,Electronics,Mumbai,offline,2025-10-07,2,45000.0,0.1,UPI,successful,T**********@yahoo.com,61******57,81000.0
3641,753,Kelly Ball,108,Mixer Grinder,Home Appliances,Delhi,offline,2025-06-16,3,15000.0,0.3,UPI,successful,K********@gmail.com,65******69,31499.999999999996
3642,49,Dominique Jones,106,Sofa,Furniture,Delhi,offline,2025-10-09,1,80000.0,0.2,Card,successful,D*************@gmail.com,74******05,64000.0
3643,900,Gary Phillips,103,Shirt,Clothing,Bangalore,online,2026-12-02,1,1300.0,0.4,Cash,successful,G***********@yahoo.com,87******46,780.0
3644,39,Megan Jones,107,Dining Table,Furniture,Hyderabad,offline,2026-03-30,2,50000.0,0.25,UPI,successful,M*********@gmail.com,72******86,75000.0
3645,256,Nicole Williams,101,Laptop,Electronics,Chennai,offline,2025-10-27,1,250000.0,0.05,Cash,successful,N*******@gmail.com,92******32,237500.0
3646,345,Kathy Smith,110,Microwave,Home Appliances,Chennai,online,2025-05-26,3,45000.0,0.4,UPI,successful,K*********@yahoo.com,91******71,81000.0
3647,853,James Guerrero,110,Microwave,Home Appliances,Mumbai,online,2025-09-19,1,45000.0,0.25,NetBanking,successful,J************@gmail.com,68******49,33750.0
3648,278,Daniel Stevens,106,Sofa,Furniture,Delhi,offline,2026-03-21,2,80000.0,0.15,NetBanking,successful,D************@yahoo.com,65******34,136000.0
3649,131,Pamela Peterson,102,Phone,Electronics,Bangalore,offline,2026-02-26,5,70000.0,0.3,Cash,successful,P*************@gmail.com,65******47,244999.99999999997
3650,606,Carol Arnold,104,Shoes,Clothing,Mumbai,offline,2026-03-20,4,8000.0,0.15,NetBanking,successful,C**********@gmail.com,65******70,27200.0
3651,776,Erica Moore,108,Mixer Grinder,Home Appliances,Chennai,online,2025-05-14,5,15000.0,0.35,Cash,successful,E*********@gmail.com,77******31,48750.0
3652,796,Jasmine Lopez,102,Phone,Electronics,Bangalore,offline,2026-03-06,1,70000.0,0.2,Cash,successful,J***********@outlook.com,91******17,56000.0
3653,916,Betty Mcdaniel,106,Sofa,Furniture,Chennai,offline,2025-01-10,5,80000.0,0.15,NetBanking,successful,B************@yahoo.com,73******68,340000.0
3654,211,Arthur Lopez,108,Mixer Grinder,Home Appliances,Hyderabad,offline,2025-10-19,4,15000.0,0.2,Card,successful,A**********@yahoo.com,85******29,48000.0
3655,345,Kathy Smith,108,Mixer Grinder,Home Appliances,Chennai,offline,2025-12-13,3,15000.0,0.05,UPI,successful,K*********@yahoo.com,91******71,42750.0
3656,883,Charles David,103,Shirt,Clothing,Delhi,offline,2025-05-11,1,1300.0,0.25,Cash,successful,C***********@yahoo.com,60******22,975.0
3657,578,Kristi Wilson,108,Mixer Grinder,Home Appliances,Chennai,online,2025-08-28,3,15000.0,0.3,UPI,successful,K***********@yahoo.com,60******23,31499.999999999996
3658,825,Jose Rodriguez,104,Shoes,Clothing,Bangalore,online,2025-04-23,1,8000.0,0.35,NetBanking,successful,J************@outlook.com,92******68,5200.0
3659,890,Holly Mckay,101,Laptop,Electronics,Chennai,offline,2026-01-14,4,250000.0,0.1,Cash,successful,H*********@yahoo.com,66******94,900000.0
3660,50,Stacey Henderson,109,Refrigerator,Home Appliances,Mumbai,offline,2025-07-15,2,65000.0,0.05,NetBanking,successful,S*******@gmail.com,60******85,123500.0
3661,745,Jennifer Weeks,106,Sofa,Furniture,Hyderabad,offline,2025-12-11,1,80000.0,0.25,NetBanking,successful,J************@gmail.com,92******95,60000.0
3662,414,Chase Johnson,104,Shoes,Clothing,Delhi,offline,2026-01-14,1,8000.0,0.2,Card,successful,C***********@yahoo.com,62******15,6400.0
3662,414,Chase Johnson,104,Shoes,Clothing,Delhi,offline,2026-01-14,1,8000.0,0.2,Card,failed,C***********@yahoo.com,62******15,6400.0
3663,949,Madison Goodwin,110,Microwave,Home Appliances,Bangalore,offline,2025-08-08,5,45000.0,0.25,Cash,successful,M*************@yahoo.com,85******93,168750.0
3664,553,Veronica Davis,101,Laptop,Electronics,Mumbai,offline,2025-06-04,4,250000.0,0.15,Card,successful,V************@gmail.com,96******72,850000.0
3664,553,Veronica Davis,101,Laptop,Electronics,Mumbai,offline,2025-06-04,4,250000.0,0.15,Card,failed,V************@gmail.com,96******72,850000.0
3665,323,Victoria Phillips,101,Laptop,Electronics,Hyderabad,offline,2025-11-09,2,250000.0,0.25,NetBanking,successful,V***************@gmail.com,61******94,375000.0
3666,936,Brian Larson,107,Dining Table,Furniture,Hyderabad,offline,2026-04-14,1,50000.0,0.3,Card,successful,B**********@yahoo.com,90******14,35000.0
3667,298,Ryan Massey,109,Refrigerator,Home Appliances,Delhi,offline,2025-06-25,2,65000.0,0.1,NetBanking,successful,R****@gmail.com,64******86,117000.0
